5170000	5.7825	23.8183
5180000	5.7817	23.8152
5190000	5.7809	23.8121
5200000	5.7802	23.8090
5210000	5.7794	23.8060
5220000	5.7787	23.8029
5230000	5.7780	23.7998
5240000	5.7772	23.7967
5250000	5.7765	23.7937
5260000	5.7757	23.7906
5270000	5.7750	23.7876
5280000	5.7742	23.7845
5290000	5.7735	23.7815
5300000	5.7728	23.7785
5310000	5.7720	23.7755
5320000	5.7713	23.7724
5330000	5.7706	23.7694
5340000	5.7699	23.7664
5350000	5.7691	23.7634
5360000	5.7684	23.7605
5370000	5.7677	23.7575
5380000	5.7670	23.7545
5390000	5.7662	23.7515
5400000	5.7655	23.7486
5410000	5.7648	23.7456
5420000	5.7641	23.7427
5430000	5.7634	23.7397
5440000	5.7626	23.7368
5450000	5.7619	23.7338
5460000	5.7612	23.7309
5470000	5.7605	23.7280
5480000	5.7598	23.7251
5490000	5.7591	23.7222
5500000	5.7584	23.7193
5510000	5.7577	23.7164
5520000	5.7570	23.7135
5530000	5.7563	23.7106
5540000	5.7556	23.7077
5550000	5.7549	23.7048
5560000	5.7542	23.7020
5570000	5.7535	23.6991
5580000	5.7528	23.6962
5590000	5.7521	23.6934
5600000	5.7514	23.6905
5610000	5.7507	23.6877
5620000	5.7501	23.6849
5630000	5.7494	23.6820
5640000	5.7487	23.6792
5650000	5.7480	23.6764
5660000	5.7473	23.6736
5670000	5.7466	23.6708
5680000	5.7460	23.6680
5690000	5.7453	23.6652
5700000	5.7446	23.6624
5710000	5.7439	23.6596
5720000	5.7432	23.6568
5730000	5.7426	23.6541
5740000	5.7419	23.6513
5750000	5.7412	23.6485
5760000	5.7406	23.6458
5770000	5.7399	23.6430
5780000	5.7392	23.6403
5790000	5.7386	23.6376
5800000	5.7379	23.6348
5810000	5.7372	23.6321
5820000	5.7366	23.6294
5830000	5.7359	23.6266
5840000	5.7353	23.6239
5850000	5.7346	23.6212
5860000	5.7339	23.6185
5870000	5.7333	23.6158
5880000	5.7326	23.6131
5890000	5.7320	23.6104
5900000	5.7313	23.6078
5910000	5.7307	23.6051
5920000	5.7300	23.6024
5930000	5.7294	23.5997
5940000	5.7287	23.5971
5950000	5.7281	23.5944
5960000	5.7274	23.5918
5970000	5.7268	23.5891
5980000	5.7262	23.5865
5990000	5.7255	23.5838
6000000	5.7249	23.5812
6010000	5.7242	23.5786
6020000	5.7236	23.5760
6030000	5.7230	23.5733
6040000	5.7223	23.5707
6050000	5.7217	23.5681
6060000	5.7211	23.5655
6070000	5.7204	23.5629
6080000	5.7198	23.5603
6090000	5.7192	23.5577
6100000	5.7186	23.5551
6110000	5.7179	23.5526
6120000	5.7173	23.5500
6130000	5.7167	23.5474
6140000	5.7161	23.5449
6150000	5.7154	23.5423
6160000	5.7148	23.5397
6170000	5.7142	23.5372
6180000	5.7136	23.5346
6190000	5.7130	23.5321
6200000	5.7123	23.5296
6210000	5.7117	23.5270
6220000	5.7111	23.5245
6230000	5.7105	23.5220
6240000	5.7099	23.5195
6250000	5.7093	23.5170
6260000	5.7087	23.5144
6270000	5.7081	23.5119
6280000	5.7075	23.5094
6290000	5.7069	23.5069
6300000	5.7062	23.5044
6310000	5.7056	23.5020
6320000	5.7050	23.4995
6330000	5.7044	23.4970
6340000	5.7038	23.4945
6350000	5.7032	23.4921
6360000	5.7026	23.4896
6370000	5.7020	23.4871
6380000	5.7014	23.4847
6390000	5.7009	23.4822
6400000	5.7003	23.4798
6410000	5.6997	23.4773
6420000	5.6991	23.4749
6430000	5.6985	23.4724
6440000	5.6979	23.4700
6450000	5.6973	23.4676
6460000	5.6967	23.4652
6470000	5.6961	23.4628
6480000	5.6955	23.4603
6490000	5.6950	23.4579
6500000	5.6944	23.4555
6510000	5.6938	23.4531
6520000	5.6932	23.4507
6530000	5.6926	23.4483
6540000	5.6920	23.4459
6550000	5.6915	23.4436
6560000	5.6909	23.4412
6570000	5.6903	23.4388
6580000	5.6897	23.4364
6590000	5.6892	23.4341
6600000	5.6886	23.4317
6610000	5.6880	23.4293
6620000	5.6874	23.4270
6630000	5.6869	23.4246
6640000	5.6863	23.4223
6650000	5.6857	23.4199
6660000	5.6852	23.4176
6670000	5.6846	23.4152
6680000	5.6840	23.4129
6690000	5.6835	23.4106
6700000	5.6829	23.4083
6710000	5.6823	23.4059
6720000	5.6818	23.4036
6730000	5.6812	23.4013
6740000	5.6806	23.3990
6750000	5.6801	23.3967
6760000	5.6795	23.3944
6770000	5.6790	23.3921
6780000	5.6784	23.3898
6790000	5.6779	23.3875
6800000	5.6773	23.3852
6810000	5.6767	23.3829
6820000	5.6762	23.3807
6830000	5.6756	23.3784
6840000	5.6751	23.3761
6850000	5.6745	23.3738
6860000	5.6740	23.3716
6870000	5.6734	23.3693
6880000	5.6729	23.3671
6890000	5.6723	23.3648
6900000	5.6718	23.3626
6910000	5.6713	23.3603
6920000	5.6707	23.3581
6930000	5.6702	23.3558
6940000	5.6696	23.3536
6950000	5.6691	23.3514
6960000	5.6685	23.3491
6970000	5.6680	23.3469
6980000	5.6675	23.3447
6990000	5.6669	23.3425
7000000	5.6664	23.3403
7010000	5.6658	23.3380
7020000	5.6653	23.3358
7030000	5.6648	23.3336
7040000	5.6642	23.3314
7050000	5.6637	23.3292
7060000	5.6632	23.3270
7070000	5.6626	23.3249
7080000	5.6621	23.3227
7090000	5.6616	23.3205
7100000	5.6611	23.3183
7110000	5.6605	23.3161
7120000	5.6600	23.3140
7130000	5.6595	23.3118
7140000	5.6590	23.3096
7150000	5.6584	23.3075
7160000	5.6579	23.3053
7170000	5.6574	23.3032
7180000	5.6569	23.3010
7190000	5.6563	23.2989
7200000	5.6558	23.2967
7210000	5.6553	23.2946
7220000	5.6548	23.2924
7230000	5.6543	23.2903
7240000	5.6537	23.2882
7250000	5.6532	23.2860
7260000	5.6527	23.2839
7270000	5.6522	23.2818
7280000	5.6517	23.2797
7290000	5.6512	23.2776
7300000	5.6507	23.2754
7310000	5.6501	23.2733
7320000	5.6496	23.2712
7330000	5.6491	23.2691
7340000	5.6486	23.2670
7350000	5.6481	23.2649
7360000	5.6476	23.2628
7370000	5.6471	23.2608
7380000	5.6466	23.2587
7390000	5.6461	23.2566
7400000	5.6456	23.2545
7410000	5.6451	23.2524
7420000	5.6446	23.2504
7430000	5.6441	23.2483
7440000	5.6436	23.2462
7450000	5.6431	23.2442
7460000	5.6426	23.2421
7470000	5.6421	23.2400
7480000	5.6416	23.2380
7490000	5.6411	23.2359
7500000	5.6406	23.2339
7510000	5.6401	23.2318
7520000	5.6396	23.2298
7530000	5.6391	23.2278
7540000	5.6386	23.2257
7550000	5.6381	23.2237
7560000	5.6376	23.2217
7570000	5.6371	23.2196
7580000	5.6366	23.2176
7590000	5.6361	23.2156
7600000	5.6356	23.2136
7610000	5.6351	23.2115
7620000	5.6347	23.2095
7630000	5.6342	23.2075
7640000	5.6337	23.2055
7650000	5.6332	23.2035
7660000	5.6327	23.2015
7670000	5.6322	23.1995
7680000	5.6317	23.1975
7690000	5.6313	23.1955
7700000	5.6308	23.1935
7710000	5.6303	23.1916
7720000	5.6298	23.1896
7730000	5.6293	23.1876
7740000	5.6288	23.1856
7750000	5.6284	23.1836
7760000	5.6279	23.1817
7770000	5.6274	23.1797
7780000	5.6269	23.1777
7790000	5.6265	23.1758
7800000	5.6260	23.1738
7810000	5.6255	23.1718
7820000	5.6250	23.1699
7830000	5.6246	23.1679
7840000	5.6241	23.1660
7850000	5.6236	23.1640
7860000	5.6231	23.1621
7870000	5.6227	23.1602
7880000	5.6222	23.1582
7890000	5.6217	23.1563
7900000	5.6213	23.1544
7910000	5.6208	23.1524
7920000	5.6203	23.1505
7930000	5.6199	23.1486
7940000	5.6194	23.1467
7950000	5.6189	23.1447
7960000	5.6185	23.1428
7970000	5.6180	23.1409
7980000	5.6175	23.1390
7990000	5.6171	23.1371
8000000	5.6166	23.1352
8010000	5.6161	23.1333
8020000	5.6157	23.1314
8030000	5.6152	23.1295
8040000	5.6148	23.1276
8050000	5.6143	23.1257
8060000	5.6138	23.1238
8070000	5.6134	23.1219
8080000	5.6129	23.1200
8090000	5.6125	23.1182
8100000	5.6120	23.1163
8110000	5.6116	23.1144
8120000	5.6111	23.1125
8130000	5.6106	23.1107
8140000	5.6102	23.1088
8150000	5.6097	23.1069
8160000	5.6093	23.1051
8170000	5.6088	23.1032
8180000	5.6084	23.1013
8190000	5.6079	23.0995
8200000	5.6075	23.0976
8210000	5.6070	23.0958
8220000	5.6066	23.0939
8230000	5.6061	23.0921
8240000	5.6057	23.0902
8250000	5.6052	23.0884
8260000	5.6048	23.0866
8270000	5.6044	23.0847
8280000	5.6039	23.0829
8290000	5.6035	23.0811
8300000	5.6030	23.0792
8310000	5.6026	23.0774
8320000	5.6021	23.0756
8330000	5.6017	23.0738
8340000	5.6012	23.0719
8350000	5.6008	23.0701
8360000	5.6004	23.0683
8370000	5.5999	23.0665
8380000	5.5995	23.0647
8390000	5.5990	23.0629
8400000	5.5986	23.0611
8410000	5.5982	23.0593
8420000	5.5977	23.0575
8430000	5.5973	23.0557
8440000	5.5969	23.0539
8450000	5.5964	23.0521
8460000	5.5960	23.0503
8470000	5.5956	23.0485
8480000	5.5951	23.0467
8490000	5.5947	23.0450
8500000	5.5943	23.0432
8510000	5.5938	23.0414
8520000	5.5934	23.0396
8530000	5.5930	23.0378
8540000	5.5925	23.0361
8550000	5.5921	23.0343
8560000	5.5917	23.0325
8570000	5.5913	23.0308
8580000	5.5908	23.0290
8590000	5.5904	23.0273
8600000	5.5900	23.0255
8610000	5.5895	23.0237
8620000	5.5891	23.0220
8630000	5.5887	23.0202
8640000	5.5883	23.0185
8650000	5.5878	23.0168
8660000	5.5874	23.0150
8670000	5.5870	23.0133
8680000	5.5866	23.0115
8690000	5.5862	23.0098
8700000	5.5857	23.0081
8710000	5.5853	23.0063
8720000	5.5849	23.0046
8730000	5.5845	23.0029
8740000	5.5841	23.0011
8750000	5.5836	22.9994
8760000	5.5832	22.9977
8770000	5.5828	22.9960
8780000	5.5824	22.9943
8790000	5.5820	22.9925
8800000	5.5816	22.9908
8810000	5.5811	22.9891
8820000	5.5807	22.9874
8830000	5.5803	22.9857
8840000	5.5799	22.9840
8850000	5.5795	22.9823
8860000	5.5791	22.9806
8870000	5.5787	22.9789
8880000	5.5783	22.9772
8890000	5.5778	22.9755
8900000	5.5774	22.9738
8910000	5.5770	22.9721
8920000	5.5766	22.9705
8930000	5.5762	22.9688
8940000	5.5758	22.9671
8950000	5.5754	22.9654
8960000	5.5750	22.9637
8970000	5.5746	22.9621
8980000	5.5742	22.9604
8990000	5.5738	22.9587
9000000	5.5734	22.9570
9010000	5.5729	22.9554
9020000	5.5725	22.9537
9030000	5.5721	22.9520
9040000	5.5717	22.9504
9050000	5.5713	22.9487
9060000	5.5709	22.9471
9070000	5.5705	22.9454
9080000	5.5701	22.9438
9090000	5.5697	22.9421
9100000	5.5693	22.9405
9110000	5.5689	22.9388
9120000	5.5685	22.9372
9130000	5.5681	22.9355
9140000	5.5677	22.9339
9150000	5.5673	22.9322
9160000	5.5669	22.9306
9170000	5.5665	22.9290
9180000	5.5661	22.9273
9190000	5.5657	22.9257
9200000	5.5654	22.9241
9210000	5.5650	22.9225
9220000	5.5646	22.9208
9230000	5.5642	22.9192
9240000	5.5638	22.9176
9250000	5.5634	22.9160
9260000	5.5630	22.9143
9270000	5.5626	22.9127
9280000	5.5622	22.9111
9290000	5.5618	22.9095
9300000	5.5614	22.9079
9310000	5.5610	22.9063
9320000	5.5606	22.9047
9330000	5.5603	22.9031
9340000	5.5599	22.9015
9350000	5.5595	22.8999
9360000	5.5591	22.8983
9370000	5.5587	22.8967
9380000	5.5583	22.8951
9390000	5.5579	22.8935
9400000	5.5575	22.8919
9410000	5.5572	22.8903
9420000	5.5568	22.8887
9430000	5.5564	22.8872
9440000	5.5560	22.8856
9450000	5.5556	22.8840
9460000	5.5552	22.8824
9470000	5.5549	22.8808
9480000	5.5545	22.8793
9490000	5.5541	22.8777
9500000	5.5537	22.8761
9510000	5.5533	22.8745
9520000	5.5529	22.8730
9530000	5.5526	22.8714
9540000	5.5522	22.8698
9550000	5.5518	22.8683
9560000	5.5514	22.8667
9570000	5.5510	22.8652
9580000	5.5507	22.8636
9590000	5.5503	22.8621
9600000	5.5499	22.8605
9610000	5.5495	22.8590
9620000	5.5492	22.8574
9630000	5.5488	22.8559
9640000	5.5484	22.8543
9650000	5.5480	22.8528
9660000	5.5477	22.8512
9670000	5.5473	22.8497
9680000	5.5469	22.8481
9690000	5.5465	22.8466
9700000	5.5462	22.8451
9710000	5.5458	22.8435
9720000	5.5454	22.8420
9730000	5.5451	22.8405
9740000	5.5447	22.8389
9750000	5.5443	22.8374
9760000	5.5439	22.8359
9770000	5.5436	22.8344
9780000	5.5432	22.8329
9790000	5.5428	22.8313
9800000	5.5425	22.8298
9810000	5.5421	22.8283
9820000	5.5417	22.8268
9830000	5.5414	22.8253
9840000	5.5410	22.8238
9850000	5.5406	22.8223
9860000	5.5403	22.8207
9870000	5.5399	22.8192
9880000	5.5395	22.8177
9890000	5.5392	22.8162
9900000	5.5388	22.8147
9910000	5.5384	22.8132
9920000	5.5381	22.8117
9930000	5.5377	22.8102
9940000	5.5374	22.8088
9950000	5.5370	22.8073
9960000	5.5366	22.8058
9970000	5.5363	22.8043
9980000	5.5359	22.8028
9990000	5.5355	22.8013
10000000	5.5352	22.7998
10010000	5.5348	22.7983
10110000	5.5312	22.7836
10210000	5.5277	22.7691
10310000	5.5242	22.7546
10410000	5.5208	22.7404
10510000	5.5173	22.7263
10610000	5.5139	22.7123
